user_id,risk_tolerance
0,0.8124640095144797
1,1.3237391148058768
2,0.30229442343477386
3,0.678328990564775
4,0.803948020291824
5,1.504326966214126
6,0.7924019232515677
7,1.687662043886592
8,0.9860516794650539
9,0.45542712393658974
10,0.7438946485814547
11,0.3932116276717037
12,1.045419721269647
13,0.7226224545225648
14,0.7570239416332565
15,0.6113793225845153
16,0.853797569625546
17,0.7450912007847847
18,1.0764322462000546
19,0.3224358056655514
20,0.4320234768399458
21,1.2880705115989644
22,1.361749787980325
23,0.5052319859761778
24,0.7847765012752527
25,1.7669461875272592
26,0.55351426551229
27,0.6622646977823884
28,0.806499028725325
29,0.5693083835176388
30,1.571146862973419
31,0.9868566616539002
32,1.6509555365020774
33,0.6059211423874117
34,1.20167132952972
35,0.7849094883712979
36,0.5902706428186115
37,1.531354909250624
38,0.606672378419994
39,1.466765863476648
40,0.9588295539140131
41,0.9531682230440331
42,0.4267651296175262
43,0.5068812389411491
44,0.5549256279619259
45,0.9189067087583485
46,0.5016134488532561
47,0.6732100594113738
48,0.6409445571560995
49,1.0379705142887725
50,0.5534130775747912
51,1.439866778829542
52,0.46201066577783767
53,0.5785265142481986
54,1.1078676037490138
55,1.2341594647512644
56,0.8146427118532764
57,1.1154671721953278
58,0.8679201080185481
59,0.6195837192307548
60,0.9949468904368676
61,0.630014857525512
62,
63,0.7372682913158012
64,0.7036132754576163
65,0.5286041068017908
66,0.8596243834572265
67,0.9536197920997525
68,0.5768490069297829
69,0.4947744666092836
70,0.6864541715720652
71,0.8169065282747526
72,0.9946435738126327
73,0.4506296384844606
74,1.0184069567763792
75,0.7205429885525759
76,0.6736908509637054
77,1.0183649205006002
78,0.6953218062735348
79,0.4708238753992856
80,1.6857885693195016
81,0.5966908430210853
82,0.49534440284736597
83,1.406759839845403
84,1.0519929753534536
85,0.7111504957258101
86,0.5283341230596298
87,0.8269547203805097
88,1.473760408036384
89,0.9049287485146845
90,0.5420495953217289
91,0.8536679922691293
92,0.5406293387652874
93,0.8264534513213215
94,0.9714456968565094
95,1.110046149326905
96,0.8090115189393389
97,1.6920669968757485
98,0.5048838642601313
99,0.7241651085486457
100,0.9187438295626911
101,0.40446134714880977
102,1.7885446465259514
103,0.8198330756763587
104,1.1408534943374589
105,0.5741413265275798
106,0.5951025741804331
107,0.7691086636474954
108,0.3599525946517523
109,0.7199931019736375
110,1.0394842407042157
111,0.7532552485295182
112,1.2658526576082842
113,1.5261982545509984
114,0.7517302900832082
115,1.178736546100772
116,1.414896751266171
117,0.9439541302159696
118,0.3764764507210038
119,1.167022245756462
120,0.90920947347471
121,1.2766202632702468
122,0.8192813157699496
123,0.8331228542369818
124,1.1720860230839267
125,0.7894658351690758
126,0.5499371595101985
127,0.7181057078404923
128,0.8206892867624983
129,0.6435735794840853
130,0.9025119102474546
131,0.6700892408044679
132,0.5755444737717433
133,1.0699295247906884
134,0.43351094846716615
135,1.2576084779205812
136,0.5600929141320744
137,0.5581657442657841
138,0.7689697415846449
139,0.76936472364984
140,0.7542502599807146
141,
142,0.44349208705428766
143,0.46725011496298685
144,1.5986340996435944
145,0.452027127140732
146,0.7755220041447551
147,0.597934783343505
148,0.8929159742313336
149,0.6686103076636606
150,0.7735298987083147
151,0.9903292887583203
152,1.0358446700450286
153,0.673326925574818
154,0.74896683981619
155,0.7776681874646942
156,0.9310598089380911
157,0.698266215408374
158,0.5516742310636708
159,1.2997353426772384
160,0.9852653513458194
161,1.2719592136727573
162,0.44289799313620043
163,0.8293554176102722
164,0.993307929334399
165,1.0279778007541511
166,0.48445547378520887
167,0.4367943117159428
168,0.774539124935216
169,1.4659027078287221
170,0.809518766200091
171,0.9072941977318014
172,
173,0.8663975170284891
174,0.6791035175512489
175,0.7042259552192226
176,0.8667363274692745
177,1.0140512951188783
178,0.817420262158221
179,0.7086512591286361
180,0.6599964492168824
181,0.48379671587870726
182,0.21132521896097015
183,0.6252035426852339
184,0.8000943983782581
185,
186,0.778002448755634
187,1.8943390140313008
188,1.104409694590149
189,0.635139349699433
190,0.8685164795441181
191,0.5292051633045626
192,0.6603579955929304
193,1.1208483586635505
194,0.8114874952127553
195,1.3672323215801068
196,1.0762533456173815
197,0.7683247410291486
198,0.7172333719385384
199,0.5993427536945348
200,0.5148217906891726
201,0.3262704245380139
202,0.9359380857383575
203,1.481987722602488
204,0.5208761499842514
205,0.8301767190126068
206,0.7928681135243875
207,0.8379541435303323
208,0.7591008340506611
209,0.6748634738854903
210,0.8478314487669643
211,0.4919775960191272
212,0.5490814947179178
213,0.47700587387730997
214,0.9323441862683608
215,0.5185252707879257
216,1.0115047258005065
217,1.0279266055698948
218,0.361045566946003
219,0.7956970986571676
220,1.1524542197060077
221,0.7276336720405787
222,0.3412756522534134
223,0.4311800866016318
224,1.370237848801377
225,0.5785410301124859
226,1.8410212413572464
227,1.034499635006336
228,0.5023650071864832
229,0.7670761059370343
230,1.0812286169618306
231,0.8507204168742049
232,1.873620644852566
233,
234,0.5000611521692663
235,0.8073849404986375
236,0.7082542156580491
237,0.8776070088117051
238,0.7868156803136008
239,1.0273471397009506
240,0.6910928362369039
241,0.797463005192005
242,0.8763260931896106
243,0.8441782512469147
244,0.9113814960739682
245,1.3829230356676963
246,1.046650954385407
247,0.7038665953911138
248,0.9401193079596002
249,0.38482818881849074
250,1.032834354569188
251,0.5243770842734715
252,0.7273363424648266
253,0.9390212534258757
254,0.3370642408989039
255,1.4884407498349566
256,0.4206505191043216
257,0.9468394968338316
258,0.5811682299000342
259,0.6998094225155738
260,0.9431715978677893
261,1.0503501382113523
262,0.5989267773213354
263,0.5579634896041145
264,0.6379139007889323
265,1.3684512434574494
266,0.9395789307922461
267,0.7602375562706196
268,0.5475869325274065
269,0.563324310380964
270,0.8884318528591869
271,0.8778209474085533
272,0.7254486255773173
273,0.6447320329136135
274,0.542322476020196
275,0.3623544563238815
276,0.6431278478114308
277,0.5740191903615975
278,0.8289871565384439
279,0.5160042342064428
280,0.9440737554469123
281,0.7484717633756736
282,1.0029313471577164
283,0.7948302110555905
284,0.9195233683439915
285,0.6248165794807706
286,0.6228575782933715
287,1.1272095068283123
288,0.42373102589971423
289,0.8862592976177187
290,1.1399871929137602
291,1.047199753208478
292,0.3996822654905897
293,0.4392953599404008
294,
295,0.6085976330495317
296,0.5080779926805457
297,0.58606527879212
298,
299,0.4360415340071328
300,0.4228471274550738
301,0.40697151779643426
302,0.9663581301845329
303,0.7918786804133696
304,0.7083147934563545
305,0.8948335771919809
306,0.9113931708038061
307,0.6688958650524399
308,0.9155633478355593
309,1.4554364257836063
310,0.8594651393645014
311,0.9818279641683715
312,0.936478067944976
313,0.6142704698958281
314,1.4325113663963212
315,0.8163688454685641
316,0.5603043687038638
317,0.6593724774530132
318,0.7317751254921637
319,0.5897068507326757
320,0.7156073241918568
321,0.6937038737663868
322,0.7100343128145056
323,
324,0.5634995232458769
325,0.5704614297720929
326,1.1193745605089933
327,1.4073766828041345
328,0.8635172630870958
329,0.8620628235418188
330,0.5622627746000174
331,0.4435373043823631
332,0.896375299680023
333,
334,0.862909014833558
335,0.9646235983487724
336,0.7476661809306765
337,0.7740112493014529
338,0.7484808148017901
339,0.9254281415278686
340,0.5860999927448676
341,2.3450478700031967
342,0.6320312819304997
343,1.3692460557374244
344,0.6722058918598712
345,0.6000598783698271
346,0.845399835355577
347,0.9374531847282731
348,0.73111854211731
349,0.996815229803881
350,0.5836903495551902
351,0.7131722419828552
352,1.5759072985725189
353,0.7187134569911325
354,0.6739365301487587
355,1.1122954972522345
356,0.7961159429230286
357,0.8289572545688728
358,0.4859623517977078
359,0.6162549336394271
360,0.9651697932391526
361,0.6340415742953464
362,
363,1.399825708649077
364,0.5343861140402495
365,1.378335055359601
366,0.6358515062899694
367,0.9037568120701622
368,1.3818588771425766
369,0.523286640734574
370,0.5678174713127384
371,0.7251365973877358
372,0.7672758558176012
373,0.6022338200226837
374,0.8153603945686397
375,0.8890498151685753
376,0.6434912776037603
377,1.0348127497178676
378,0.5590350236069982
379,0.8531129103765442
380,0.8805884285741659
381,1.0047442493104586
382,1.1052458714132036
383,1.114292525650811
384,0.5844740592342605
385,0.2383887090050331
386,0.2929639650913507
387,0.8246773832343313
388,0.9215059649639558
389,0.9475552907063662
390,0.672040299159635
391,0.5492302003597596
392,1.0062516085250364
393,0.5930805218227322
394,0.4377562203293541
395,0.6191077483377285
396,
397,0.6724471203444131
398,0.6956756222408127
399,1.0169454491792491
400,1.365732405482239
401,0.955747033647714
402,0.7639011393859071
403,0.6258664108475215
404,0.7045994751442637
405,1.847406249183828
406,0.6213037547899977
407,1.0673657711933717
408,0.868884508631663
409,1.6111912996672269
410,0.6911779365129849
411,0.768853988613807
412,0.5424134967085991
413,0.7492129787107699
414,0.6823807645232677
415,0.641894867651131
416,0.8719561561405916
417,0.6252147421928392
418,0.5585809569775059
419,0.3481509362901774
420,1.0173889757889594
421,0.7658242338118287
422,1.4649957193143022
423,0.5753843673884365
424,0.7844390229653139
425,0.93192968790153
426,0.9180522967545248
427,0.8840589504420909
428,0.9106530038473031
429,0.3426011167185071
430,0.5087311492284442
431,0.42157379520272464
432,0.827469227219116
433,1.123629942868376
434,0.9473906944709234
435,0.45332791653678156
436,1.2705281048886627
437,1.1283086149215074
438,0.8000396569145829
439,0.6915168354679689
440,0.44962536958421934
441,0.7026893514941774
442,0.5669226281237836
443,1.0135357761671193
444,0.42290878090604783
445,0.8888480011762138
446,0.3930392727114642
447,
448,1.2669546415444015
449,1.2664974136342464
450,0.6128999270999081
451,0.5045664925326787
452,0.7632140781275565
453,1.1716776100898045
454,0.8875478598162626
455,1.1434493790181126
456,2.0237393581005954
457,1.0414416163876667
458,0.43867632938892853
459,0.8366604673118723
460,0.9316967475157872
461,
462,1.118370930994088
463,1.5107065072526573
464,0.7762405968231141
465,1.7233919694347162
466,1.1033282896386647
467,0.5634785294530752
468,0.8866922806296068
469,0.5619935270870703
470,0.7855343620802405
471,0.5768206275078808
472,0.6661789985852568
473,1.0922461165531125
474,1.4613305224172466
475,0.9569606355863491
476,0.602131621778783
477,0.7827959115875084
478,1.1356499556998194
479,0.6661860130755695
480,0.9906099145742858
481,
482,0.670537012876662
483,0.9056714421750756
484,0.5161914618947838
485,0.9051776222109068
486,0.4523043300674742
487,0.9106487217533643
488,1.5142282885972025
489,1.3576851488669974
490,0.8645835466406823
491,0.6615880953497355
492,0.9150589978237696
493,0.8379459427391692
494,0.9741761269281184
495,0.4864815682641019
496,
497,0.7946227098906651
498,1.2012865491860796
499,
